https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USD
1671814800000,2022-12-23 17:00:00,ENS/USD,10.968,11.017,10.961,11.017,72.076044,794.0617767479999
1671811200000,2022-12-23 16:00:00,ENS/USD,11.017,11.017,10.943,10.968,0.582119,6.384681192
1671807600000,2022-12-23 15:00:00,ENS/USD,10.93,11.017,10.917,11.017,0.196294,2.1625709979999996
1671804000000,2022-12-23 14:00:00,ENS/USD,10.999,10.999,10.91,10.93,5.910335,64.59996155
1671800400000,2022-12-23 13:00:00,ENS/USD,11.074,11.08,10.994,10.999,14.381371,158.180699629
1671796800000,2022-12-23 12:00:00,ENS/USD,11.078,11.096,11.074,11.074,2.786366,30.856217084
1671793200000,2022-12-23 11:00:00,ENS/USD,11.138,11.142,11.078,11.078,2.476255,27.431952889999998
1671789600000,2022-12-23 10:00:00,ENS/USD,11.131,11.139,11.12,11.138,0.068861,0.7669738180000001
1671786000000,2022-12-23 09:00:00,ENS/USD,11.13,11.136,11.105,11.131,10.708451,119.19576808100001
1671782400000,2022-12-23 08:00:00,ENS/USD,11.192,11.211,11.11,11.13,0.379072,4.219071360000001
1671778800000,2022-12-23 07:00:00,ENS/USD,11.182,11.205,11.175,11.192,0.114688,1.283588096
1671775200000,2022-12-23 06:00:00,ENS/USD,11.219,11.219,11.149,11.182,0.235081,2.6286757420000004
1671771600000,2022-12-23 05:00:00,ENS/USD,11.231,11.256,11.19,11.219,0.158213,1.7749916469999998
1671768000000,2022-12-23 04:00:00,ENS/USD,11.251,11.264,11.211,11.231,0.075017,0.842515927
1671764400000,2022-12-23 03:00:00,ENS/USD,11.255,11.281,11.25,11.251,4.921923,55.37655567299999
1671760800000,2022-12-23 02:00:00,ENS/USD,11.189,11.255,11.169,11.255,6.040362,67.98427431
1671757200000,2022-12-23 01:00:00,ENS/USD,11.11,11.189,11.11,11.189,10.085479,112.846424531
1671753600000,2022-12-23 00:00:00,ENS/USD,11.154,11.174,11.101,11.11,0.340517,3.78314387
1671750000000,2022-12-22 23:00:00,ENS/USD,11.088,11.158,11.079,11.154,0.089411,0.997290294
1671746400000,2022-12-22 22:00:00,ENS/USD,11.081,11.145,11.072,11.088,20.685781,229.36393972799996
1671742800000,2022-12-22 21:00:00,ENS/USD,11.017,11.081,10.989,11.081,4.054172,44.924279932000005
1671739200000,2022-12-22 20:00:00,ENS/USD,10.816,11.017,10.816,11.017,29.892233,329.322730961
1671735600000,2022-12-22 19:00:00,ENS/USD,10.834,10.845,10.816,10.816,0.144439,1.5622522240000003
1671732000000,2022-12-22 18:00:00,ENS/USD,10.802,10.851,10.771,10.834,39.849102,431.725171068
1671728400000,2022-12-22 17:00:00,ENS/USD,10.909,10.94,10.802,10.802,12.711413,137.308683226
1671724800000,2022-12-22 16:00:00,ENS/USD,11.025,11.029,10.907,10.909,9.316886,101.637909374
1671721200000,2022-12-22 15:00:00,ENS/USD,11.082,11.082,11.0,11.025,153.456037,1691.8528079250002
1671717600000,2022-12-22 14:00:00,ENS/USD,11.242,11.263,11.074,11.082,15.155146,167.94932797200002
1671714000000,2022-12-22 13:00:00,ENS/USD,11.339,11.339,11.242,11.242,0.326154,3.6666232680000004
1671710400000,2022-12-22 12:00:00,ENS/USD,11.342,11.37,11.339,11.339,0.318353,3.609804667
1671706800000,2022-12-22 11:00:00,ENS/USD,11.311,11.347,11.261,11.342,0.169905,1.92706251
1671703200000,2022-12-22 10:00:00,ENS/USD,11.371,11.371,11.311,11.311,0.157548,1.7820254279999999
1671699600000,2022-12-22 09:00:00,ENS/USD,11.333,11.371,11.306,11.371,3.53433,40.188866430000004
1671696000000,2022-12-22 08:00:00,ENS/USD,11.293,11.349,11.266,11.333,0.366182,4.149940606
1671692400000,2022-12-22 07:00:00,ENS/USD,11.3,11.3,11.243,11.293,0.119586,1.3504846979999998
1671688800000,2022-12-22 06:00:00,ENS/USD,11.306,11.306,11.277,11.3,0.140681,1.5896953
1671685200000,2022-12-22 05:00:00,ENS/USD,11.314,11.321,11.292,11.306,3.484459,39.395293454
1671681600000,2022-12-22 04:00:00,ENS/USD,11.334,11.339,11.299,11.314,0.239429,2.708899706
1671678000000,2022-12-22 03:00:00,ENS/USD,11.284,11.347,11.284,11.334,0.326724,3.703089816
1671674400000,2022-12-22 02:00:00,ENS/USD,11.264,11.308,11.22,11.284,0.183818,2.074202312
1671670800000,2022-12-22 01:00:00,ENS/USD,11.307,11.307,11.264,11.264,43.456324,489.492033536
1671667200000,2022-12-22 00:00:00,ENS/USD,11.237,11.307,11.232,11.307,6.718821,75.96970904700001
1671663600000,2022-12-21 23:00:00,ENS/USD,11.194,11.242,11.177,11.237,8.995097,101.07790498899999
1671660000000,2022-12-21 22:00:00,ENS/USD,11.219,11.219,11.165,11.194,0.336969,3.7720309860000003
1671656400000,2022-12-21 21:00:00,ENS/USD,11.155,11.219,11.14,11.219,3.031946,34.015402174
1671652800000,2022-12-21 20:00:00,ENS/USD,11.161,11.165,11.13,11.155,2.126612,23.72235686
1671649200000,2022-12-21 19:00:00,ENS/USD,11.221,11.239,11.161,11.161,77.727365,867.515120765
1671645600000,2022-12-21 18:00:00,ENS/USD,11.23,11.286,11.219,11.221,68.175225,764.9941997249999
1671642000000,2022-12-21 17:00:00,ENS/USD,11.22,11.23,11.189,11.23,0.388741,4.3655614300000005
1671638400000,2022-12-21 16:00:00,ENS/USD,11.322,11.322,11.216,11.22,0.350006,3.92706732
1671634800000,2022-12-21 15:00:00,ENS/USD,11.273,11.327,11.273,11.322,0.292659,3.313485198
1671631200000,2022-12-21 14:00:00,ENS/USD,11.334,11.362,11.225,11.273,1.77859,20.05004507
1671627600000,2022-12-21 13:00:00,ENS/USD,11.374,11.375,11.331,11.334,0.174842,1.9816592279999998
1671624000000,2022-12-21 12:00:00,ENS/USD,11.396,11.396,11.351,11.374,0.12299,1.39888826
1671620400000,2022-12-21 11:00:00,ENS/USD,11.366,11.396,11.366,11.396,0.293741,3.347472436
1671616800000,2022-12-21 10:00:00,ENS/USD,11.339,11.371,11.339,11.366,0.076116,0.865134456
1671613200000,2022-12-21 09:00:00,ENS/USD,11.363,11.363,11.323,11.339,3.898758,44.208016962
1671609600000,2022-12-21 08:00:00,ENS/USD,11.303,11.415,11.252,11.363,1.443938,16.407467494
1671606000000,2022-12-21 07:00:00,ENS/USD,11.278,11.35,11.271,11.303,3.734108,42.206622724000006
1671602400000,2022-12-21 06:00:00,ENS/USD,11.238,11.307,11.228,11.278,6.57796,74.18623288
1671598800000,2022-12-21 05:00:00,ENS/USD,11.176,11.238,11.161,11.238,10.016949,112.570472862
1671595200000,2022-12-21 04:00:00,ENS/USD,11.253,11.253,11.161,11.176,3.625697,40.520789672
1671591600000,2022-12-21 03:00:00,ENS/USD,11.277,11.285,11.229,11.253,15.946622,179.447337366
1671588000000,2022-12-21 02:00:00,ENS/USD,11.327,11.33,11.277,11.277,1.21069,13.65295113
1671584400000,2022-12-21 01:00:00,ENS/USD,11.313,11.339,11.305,11.327,5.15049,58.339600229999995
1671580800000,2022-12-21 00:00:00,ENS/USD,11.399,11.423,11.313,11.313,1.387699,15.699038787000001
1671577200000,2022-12-20 23:00:00,ENS/USD,11.409,11.421,11.369,11.399,4.140353,47.195883847
1671573600000,2022-12-20 22:00:00,ENS/USD,11.337,11.409,11.323,11.409,0.29572,3.37386948
1671570000000,2022-12-20 21:00:00,ENS/USD,11.294,11.337,11.284,11.337,0.325198,3.6867697259999996
1671566400000,2022-12-20 20:00:00,ENS/USD,11.299,11.358,11.294,11.294,30.48903,344.34310482
1671562800000,2022-12-20 19:00:00,ENS/USD,11.233,11.329,11.233,11.299,0.364079,4.113728621
1671559200000,2022-12-20 18:00:00,ENS/USD,11.233,11.233,11.233,11.233,0.0,0.0
1671555600000,2022-12-20 17:00:00,ENS/USD,11.233,11.233,11.233,11.233,0.0,0.0
1671552000000,2022-12-20 16:00:00,ENS/USD,11.233,11.233,11.233,11.233,0.0,0.0
1671548400000,2022-12-20 15:00:00,ENS/USD,11.233,11.233,11.233,11.233,0.0,0.0
1671544800000,2022-12-20 14:00:00,ENS/USD,11.27,11.307,11.232,11.233,0.251295,2.822796735
1671541200000,2022-12-20 13:00:00,ENS/USD,11.372,11.372,11.247,11.27,49.011177,552.35596479
1671537600000,2022-12-20 12:00:00,ENS/USD,11.361,11.376,11.339,11.372,0.424355,4.82576506
1671534000000,2022-12-20 11:00:00,ENS/USD,11.355,11.377,11.334,11.361,1.588694,18.049152534
1671530400000,2022-12-20 10:00:00,ENS/USD,11.349,11.361,11.333,11.355,0.150088,1.70424924
1671526800000,2022-12-20 09:00:00,ENS/USD,11.338,11.365,11.316,11.349,0.336658,3.820731642
1671523200000,2022-12-20 08:00:00,ENS/USD,11.385,11.394,11.31,11.338,0.752111,8.527434518
1671519600000,2022-12-20 07:00:00,ENS/USD,11.37,11.385,11.326,11.385,0.168853,1.922391405
1671516000000,2022-12-20 06:00:00,ENS/USD,11.327,11.37,11.327,11.37,0.172258,1.9585734599999998
1671512400000,2022-12-20 05:00:00,ENS/USD,11.4,11.4,11.316,11.327,10.68661,121.04723147
1671508800000,2022-12-20 04:00:00,ENS/USD,11.249,11.412,11.249,11.4,0.414806,4.7287884
1671505200000,2022-12-20 03:00:00,ENS/USD,11.334,11.334,11.215,11.249,0.205257,2.308935993
1671501600000,2022-12-20 02:00:00,ENS/USD,11.124,11.363,11.117,11.334,40.861022,463.118823348
1671498000000,2022-12-20 01:00:00,ENS/USD,10.993,11.182,10.993,11.124,23.428662,260.620436088
1671494400000,2022-12-20 00:00:00,ENS/USD,10.905,10.994,10.897,10.993,32.117366,353.066204438
1671490800000,2022-12-19 23:00:00,ENS/USD,10.793,10.935,10.793,10.905,1.390634,15.164863769999998
1671487200000,2022-12-19 22:00:00,ENS/USD,11.363,11.363,10.767,10.793,49.958276,539.199672868
1671483600000,2022-12-19 21:00:00,ENS/USD,11.176,11.363,11.126,11.363,833.710494,9473.452343322
1671480000000,2022-12-19 20:00:00,ENS/USD,11.172,11.212,11.172,11.176,84.312517,942.276689992
1671476400000,2022-12-19 19:00:00,ENS/USD,11.286,11.326,11.172,11.172,17.868751,199.629686172
1671472800000,2022-12-19 18:00:00,ENS/USD,11.477,11.485,11.286,11.286,11.622202,131.168171772
1671469200000,2022-12-19 17:00:00,ENS/USD,11.537,11.537,11.394,11.477,14.739311,169.16307234700002
1671465600000,2022-12-19 16:00:00,ENS/USD,11.632,11.632,11.498,11.537,10.142176,117.010284512
1671462000000,2022-12-19 15:00:00,ENS/USD,11.638,11.686,11.632,11.632,0.451931,5.256861392
1671458400000,2022-12-19 14:00:00,ENS/USD,11.616,11.638,11.616,11.638,0.177807,2.069317866
1671454800000,2022-12-19 13:00:00,ENS/USD,11.692,11.692,11.616,11.616,0.134802,1.565860032
1671451200000,2022-12-19 12:00:00,ENS/USD,11.672,11.692,11.615,11.692,1.720659,20.117945028
1671447600000,2022-12-19 11:00:00,ENS/USD,11.693,11.73,11.632,11.672,6.068305,70.82925596
1671444000000,2022-12-19 10:00:00,ENS/USD,11.685,11.693,11.685,11.693,9.428007,110.24168585099999
1671440400000,2022-12-19 09:00:00,ENS/USD,11.641,11.692,11.641,11.685,0.279976,3.27151956
1671436800000,2022-12-19 08:00:00,ENS/USD,11.612,11.677,11.605,11.641,0.689486,8.026306526
1671433200000,2022-12-19 07:00:00,ENS/USD,11.604,11.614,11.597,11.612,0.063076,0.7324385119999999
1671429600000,2022-12-19 06:00:00,ENS/USD,11.526,11.604,11.526,11.604,8.528376,98.96327510399999
1671426000000,2022-12-19 05:00:00,ENS/USD,11.602,11.602,11.526,11.526,0.313723,3.615971298
1671422400000,2022-12-19 04:00:00,ENS/USD,11.498,11.614,11.498,11.602,2.550449,29.590309298
1671418800000,2022-12-19 03:00:00,ENS/USD,11.58,11.601,11.498,11.498,13.245641,152.298380218
1671415200000,2022-12-19 02:00:00,ENS/USD,11.755,11.755,11.58,11.58,2.544068,29.46030744
1671411600000,2022-12-19 01:00:00,ENS/USD,11.776,11.776,11.751,11.755,1.606908,18.88920354
1671408000000,2022-12-19 00:00:00,ENS/USD,11.691,11.776,11.614,11.776,83.539125,983.7567359999999
1671404400000,2022-12-18 23:00:00,ENS/USD,11.683,11.691,11.666,11.691,0.112328,1.313226648
1671400800000,2022-12-18 22:00:00,ENS/USD,11.618,11.684,11.618,11.683,1.820735,21.271647005
1671397200000,2022-12-18 21:00:00,ENS/USD,11.709,11.709,11.618,11.618,0.16364,1.90116952
1671393600000,2022-12-18 20:00:00,ENS/USD,11.672,11.72,11.665,11.709,6.283576,73.574391384
1671390000000,2022-12-18 19:00:00,ENS/USD,11.719,11.719,11.654,11.672,0.279067,3.2572700240000003
1671386400000,2022-12-18 18:00:00,ENS/USD,11.617,11.764,11.617,11.719,19.402258,227.375061502
1671382800000,2022-12-18 17:00:00,ENS/USD,11.586,11.647,11.586,11.617,0.501314,5.823764738000001
1671379200000,2022-12-18 16:00:00,ENS/USD,11.603,11.605,11.576,11.586,1.607892,18.629036712
1671375600000,2022-12-18 15:00:00,ENS/USD,11.609,11.609,11.537,11.603,0.1761,2.0432883
1671372000000,2022-12-18 14:00:00,ENS/USD,11.606,11.638,11.552,11.609,0.284727,3.305395743
1671368400000,2022-12-18 13:00:00,ENS/USD,11.606,11.677,11.587,11.606,0.133119,1.5449791139999998
1671364800000,2022-12-18 12:00:00,ENS/USD,11.595,11.63,11.594,11.606,0.246186,2.857234716
1671361200000,2022-12-18 11:00:00,ENS/USD,11.572,11.595,11.566,11.595,0.378494,4.38863793
1671357600000,2022-12-18 10:00:00,ENS/USD,11.563,11.583,11.517,11.572,0.627015,7.2558175799999995
1671354000000,2022-12-18 09:00:00,ENS/USD,11.669,11.669,11.498,11.563,13.846124,160.102731812
1671350400000,2022-12-18 08:00:00,ENS/USD,11.654,11.689,11.654,11.669,0.847919,9.894366811
1671346800000,2022-12-18 07:00:00,ENS/USD,11.649,11.675,11.649,11.654,0.147668,1.7209228719999998
1671343200000,2022-12-18 06:00:00,ENS/USD,11.716,11.716,11.642,11.649,0.341748,3.9810224519999995
1671339600000,2022-12-18 05:00:00,ENS/USD,11.775,11.775,11.694,11.716,0.41191,4.82593756
1671336000000,2022-12-18 04:00:00,ENS/USD,11.684,11.775,11.684,11.775,4.219979,49.69025272500001
1671332400000,2022-12-18 03:00:00,ENS/USD,11.654,11.694,11.654,11.684,0.543117,6.345779027999999
1671328800000,2022-12-18 02:00:00,ENS/USD,11.592,11.654,11.592,11.654,0.228511,2.663067194
1671325200000,2022-12-18 01:00:00,ENS/USD,11.671,11.671,11.58,11.592,0.314235,3.64261212
1671321600000,2022-12-18 00:00:00,ENS/USD,11.684,11.699,11.624,11.671,2.563963,29.924012173
1671318000000,2022-12-17 23:00:00,ENS/USD,11.332,11.712,11.287,11.684,602.396704,7038.403089535999
1671314400000,2022-12-17 22:00:00,ENS/USD,11.095,11.332,11.095,11.332,46.98864,532.47526848
1671310800000,2022-12-17 21:00:00,ENS/USD,11.402,11.402,10.827,11.095,713.85272,7920.1959284
1671307200000,2022-12-17 20:00:00,ENS/USD,11.428,11.434,11.381,11.402,0.963203,10.982440605999999
1671303600000,2022-12-17 19:00:00,ENS/USD,11.49,11.49,11.371,11.428,0.073769,0.843032132
1671300000000,2022-12-17 18:00:00,ENS/USD,11.328,11.49,11.328,11.49,0.782937,8.99594613
1671296400000,2022-12-17 17:00:00,ENS/USD,11.471,11.471,11.328,11.328,18.033882,204.28781529599996
1671292800000,2022-12-17 16:00:00,ENS/USD,11.53,11.54,11.454,11.471,0.317115,3.637626165
1671289200000,2022-12-17 15:00:00,ENS/USD,11.492,11.546,11.432,11.53,9.47052,109.1950956
1671285600000,2022-12-17 14:00:00,ENS/USD,11.507,11.549,11.492,11.492,0.739067,8.493357964000001
1671282000000,2022-12-17 13:00:00,ENS/USD,11.574,11.574,11.473,11.507,0.730372,8.404390604
1671278400000,2022-12-17 12:00:00,ENS/USD,11.588,11.588,11.561,11.574,0.505572,5.851490328000001
1671274800000,2022-12-17 11:00:00,ENS/USD,11.533,11.588,11.533,11.588,0.56131,6.504460279999999
1671271200000,2022-12-17 10:00:00,ENS/USD,11.52,11.582,11.52,11.533,0.120992,1.395400736
1671267600000,2022-12-17 09:00:00,ENS/USD,11.56,11.566,11.52,11.52,0.087943,1.01310336
1671264000000,2022-12-17 08:00:00,ENS/USD,11.621,11.684,11.56,11.56,0.423101,4.8910475600000005
1671260400000,2022-12-17 07:00:00,ENS/USD,11.556,11.621,11.503,11.621,14.612201,169.80838782100003
1671256800000,2022-12-17 06:00:00,ENS/USD,11.485,11.562,11.408,11.556,0.232638,2.688364728
1671253200000,2022-12-17 05:00:00,ENS/USD,11.513,11.519,11.478,11.485,0.724522,8.32113517
1671249600000,2022-12-17 04:00:00,ENS/USD,11.496,11.52,11.446,11.513,5.082319,58.512738647
1671246000000,2022-12-17 03:00:00,ENS/USD,11.38,11.496,11.38,11.496,19.924651,229.05378789600002
1671242400000,2022-12-17 02:00:00,ENS/USD,11.466,11.466,11.13,11.38,93.920152,1068.81132976
1671238800000,2022-12-17 01:00:00,ENS/USD,11.721,11.721,11.394,11.466,28.539245,327.23098317
1671235200000,2022-12-17 00:00:00,ENS/USD,11.563,11.764,11.533,11.721,18.199235,213.31323343500003
1671231600000,2022-12-16 23:00:00,ENS/USD,11.719,11.719,11.413,11.563,50.094032,579.237292016
1671228000000,2022-12-16 22:00:00,ENS/USD,11.988,11.988,11.719,11.719,67.522732,791.298896308
1671224400000,2022-12-16 21:00:00,ENS/USD,12.028,12.028,11.976,11.988,25.130069,301.25926717199997
1671220800000,2022-12-16 20:00:00,ENS/USD,12.02,12.078,12.02,12.028,54.640154,657.2117723120001
1671217200000,2022-12-16 19:00:00,ENS/USD,11.966,12.02,11.948,12.02,1.467348,17.637522960000002
1671213600000,2022-12-16 18:00:00,ENS/USD,12.102,12.102,11.961,11.966,40.747295,487.58213197
1671210000000,2022-12-16 17:00:00,ENS/USD,11.989,12.104,11.989,12.102,4.295394,51.982858188
1671206400000,2022-12-16 16:00:00,ENS/USD,12.243,12.243,11.989,11.989,120.677729,1446.805292981
1671202800000,2022-12-16 15:00:00,ENS/USD,12.438,12.438,12.232,12.243,31.565036,386.450735748
1671199200000,2022-12-16 14:00:00,ENS/USD,12.289,12.444,12.274,12.438,6.103416,75.914288208
1671195600000,2022-12-16 13:00:00,ENS/USD,12.479,12.491,12.289,12.289,16.876666,207.39734847399998
1671192000000,2022-12-16 12:00:00,ENS/USD,12.459,12.479,12.459,12.479,0.609118,7.601183522
1671188400000,2022-12-16 11:00:00,ENS/USD,12.387,12.461,12.387,12.459,73.083852,910.5517120679999
1671184800000,2022-12-16 10:00:00,ENS/USD,13.052,13.052,12.387,12.387,40.143271,497.254697877
1671181200000,2022-12-16 09:00:00,ENS/USD,13.052,13.052,13.052,13.052,0.0,0.0
1671177600000,2022-12-16 08:00:00,ENS/USD,13.052,13.052,13.052,13.052,0.0,0.0
1671174000000,2022-12-16 07:00:00,ENS/USD,13.052,13.052,13.052,13.052,0.0,0.0
1671170400000,2022-12-16 06:00:00,ENS/USD,13.052,13.052,13.052,13.052,0.0,0.0
1671166800000,2022-12-16 05:00:00,ENS/USD,13.052,13.052,13.052,13.052,0.0,0.0
1671163200000,2022-12-16 04:00:00,ENS/USD,13.052,13.052,13.052,13.052,0.0,0.0
1671159600000,2022-12-16 03:00:00,ENS/USD,13.048,13.052,13.048,13.052,0.041152,0.537115904
1671156000000,2022-12-16 02:00:00,ENS/USD,13.046,13.052,13.01,13.048,39.633372,517.136237856
1671152400000,2022-12-16 01:00:00,ENS/USD,13.013,13.052,12.791,13.046,4.139795,54.007765570000004
1671148800000,2022-12-16 00:00:00,ENS/USD,12.857,13.013,12.857,13.013,0.459217,5.9757908209999995
1671145200000,2022-12-15 23:00:00,ENS/USD,12.862,12.902,12.857,12.857,1.425139,18.323012122999998
1671141600000,2022-12-15 22:00:00,ENS/USD,12.83,12.878,12.802,12.862,3.507406,45.112255972
1671138000000,2022-12-15 21:00:00,ENS/USD,12.908,12.908,12.821,12.83,40.083325,514.26905975
1671134400000,2022-12-15 20:00:00,ENS/USD,12.909,12.948,12.897,12.908,0.103436,1.335151888
1671130800000,2022-12-15 19:00:00,ENS/USD,12.822,12.909,12.822,12.909,1.702344,21.975558696000004
1671127200000,2022-12-15 18:00:00,ENS/USD,12.858,12.886,12.82,12.822,8.726689,111.893606358
1671123600000,2022-12-15 17:00:00,ENS/USD,12.907,12.909,12.858,12.858,0.14766,1.8986122800000003
1671120000000,2022-12-15 16:00:00,ENS/USD,12.909,12.969,12.86,12.907,3.393818,43.804008926
1671116400000,2022-12-15 15:00:00,ENS/USD,12.897,12.954,12.897,12.909,1.065247,13.751273523000002
1671112800000,2022-12-15 14:00:00,ENS/USD,12.955,12.973,12.897,12.897,0.317903,4.099994991
1671109200000,2022-12-15 13:00:00,ENS/USD,12.986,13.007,12.891,12.955,5.872662,76.08033621
1671105600000,2022-12-15 12:00:00,ENS/USD,13.052,13.052,12.986,12.986,0.054258,0.7045943880000001
1671102000000,2022-12-15 11:00:00,ENS/USD,13.026,13.052,13.0,13.052,0.121831,1.5901382119999998
1671098400000,2022-12-15 10:00:00,ENS/USD,13.048,13.048,12.982,13.026,3.968198,51.689747148
1671094800000,2022-12-15 09:00:00,ENS/USD,12.96,13.048,12.96,13.048,0.186335,2.43129908
1671091200000,2022-12-15 08:00:00,ENS/USD,13.009,13.054,12.96,12.96,0.316769,4.10532624
1671087600000,2022-12-15 07:00:00,ENS/USD,13.037,13.037,13.004,13.009,308.961212,4019.276406908
1671084000000,2022-12-15 06:00:00,ENS/USD,13.075,13.09,13.037,13.037,0.244719,3.190401603
1671080400000,2022-12-15 05:00:00,ENS/USD,13.062,13.075,13.043,13.075,0.139623,1.825570725
1671076800000,2022-12-15 04:00:00,ENS/USD,13.073,13.084,13.053,13.062,24.993101,326.459885262
1671073200000,2022-12-15 03:00:00,ENS/USD,13.007,13.117,13.007,13.073,47.572949,621.921162277
1671069600000,2022-12-15 02:00:00,ENS/USD,12.967,13.05,12.901,13.007,6.640657,86.375025599
1671066000000,2022-12-15 01:00:00,ENS/USD,13.221,13.263,12.952,12.967,31.496111,408.410071337
1671062400000,2022-12-15 00:00:00,ENS/USD,13.304,13.338,13.221,13.221,3.528083,46.644785343
1671058800000,2022-12-14 23:00:00,ENS/USD,13.347,13.365,13.304,13.304,6.090328,81.025723712
1671055200000,2022-12-14 22:00:00,ENS/USD,13.364,13.364,13.311,13.347,0.04871,0.65013237
1671051600000,2022-12-14 21:00:00,ENS/USD,13.311,13.364,13.311,13.364,6.747952,90.179630528
1671048000000,2022-12-14 20:00:00,ENS/USD,13.332,13.398,13.311,13.311,0.323513,4.306281543
1671044400000,2022-12-14 19:00:00,ENS/USD,13.456,13.456,13.192,13.332,78.721939,1049.520890748
1671040800000,2022-12-14 18:00:00,ENS/USD,13.418,13.508,13.418,13.456,15.981607,215.048503792
1671037200000,2022-12-14 17:00:00,ENS/USD,13.488,13.488,13.257,13.418,0.738674,9.911527732
1671033600000,2022-12-14 16:00:00,ENS/USD,13.488,13.488,13.488,13.488,0.0,0.0
1671030000000,2022-12-14 15:00:00,ENS/USD,13.488,13.488,13.488,13.488,0.0,0.0
1671026400000,2022-12-14 14:00:00,ENS/USD,13.336,13.488,13.29,13.488,53.92389,727.32542832
1671022800000,2022-12-14 13:00:00,ENS/USD,13.392,13.401,13.288,13.336,11.99092,159.91090911999999
1671019200000,2022-12-14 12:00:00,ENS/USD,13.392,13.425,13.392,13.392,0.278987,3.736193904
1671015600000,2022-12-14 11:00:00,ENS/USD,13.464,13.464,13.392,13.392,0.313007,4.191789743999999
1671012000000,2022-12-14 10:00:00,ENS/USD,13.416,13.464,13.403,13.464,0.34778,4.68250992
1671008400000,2022-12-14 09:00:00,ENS/USD,13.473,13.473,13.416,13.416,0.269113,3.610420008
1671004800000,2022-12-14 08:00:00,ENS/USD,13.484,13.538,13.442,13.473,319.451276,4303.967041548
1671001200000,2022-12-14 07:00:00,ENS/USD,13.483,13.484,13.437,13.484,0.159907,2.156185988
1670997600000,2022-12-14 06:00:00,ENS/USD,13.397,13.483,13.394,13.483,0.180575,2.434692725
1670994000000,2022-12-14 05:00:00,ENS/USD,13.48,13.48,13.397,13.397,0.042103,0.564053891
1670990400000,2022-12-14 04:00:00,ENS/USD,13.48,13.48,13.48,13.48,0.0,0.0
1670986800000,2022-12-14 03:00:00,ENS/USD,13.46,13.48,13.46,13.48,0.002441,0.03290468
1670983200000,2022-12-14 02:00:00,ENS/USD,13.438,13.46,13.421,13.46,6.27233,84.42556180000001
1670979600000,2022-12-14 01:00:00,ENS/USD,13.485,13.485,13.416,13.438,40.19034,540.07778892
1670976000000,2022-12-14 00:00:00,ENS/USD,13.342,13.57,13.342,13.485,11.273444,152.02239233999998
1670972400000,2022-12-13 23:00:00,ENS/USD,13.332,13.375,13.332,13.342,0.082982,1.1071458440000002
1670968800000,2022-12-13 22:00:00,ENS/USD,13.34,13.374,13.326,13.332,5.748537,76.639495284
1670965200000,2022-12-13 21:00:00,ENS/USD,13.312,13.358,13.312,13.34,0.645607,8.61239738
1670961600000,2022-12-13 20:00:00,ENS/USD,13.283,13.324,13.269,13.312,0.255534,3.4016686079999996
1670958000000,2022-12-13 19:00:00,ENS/USD,13.257,13.289,13.257,13.283,0.15771,2.09486193
1670954400000,2022-12-13 18:00:00,ENS/USD,13.192,13.291,13.192,13.257,0.18197,2.4123762899999996
